fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,24719,Wed Nov  7 03:11:24 2018,,,32.99,,,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,24719,Wed Nov  7 03:11:24 2018,,,32.99,,,,fundoo,base,be,60781,Wed Nov  7 03:11:24 2018,,,59.99,,,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,24719,Wed Nov  7 03:11:24 2018,,,32.99,,,,fundoo,base,be,60781,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,35892,Wed Nov  7 03:11:24 2018,,,24.99,12.5,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,24719,Wed Nov  7 03:11:24 2018,,,32.99,,,,fundoo,base,be,60781,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,35892,Wed Nov  7 03:11:24 2018,,,24.99,12.5,,fundoo,base,be,42346,Wed Nov  7 03:11:24 2018,,,39.99,12.0,
fundoo,base,be,65809,Wed Nov  7 03:11:24 2018,,,149.99,99.99,,fundoo,base,be,33932,Wed Nov  7 03:11:24 2018,,,6.99,,,,fundoo,base,be,43050,Wed Nov  7 03:11:24 2018,,,69.99,59.99,,fundoo,base,be,34075,Wed Nov  7 03:11:24 2018,,,4.99,,,,fundoo,base,be,60580,Wed Nov  7 03:11:24 2018,,,26.99,,,,fundoo,base,be,12352,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,62827,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,60496,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,14674,Wed Nov  7 03:11:24 2018,,,139.99,,,,fundoo,base,be,60368,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,12336,Wed Nov  7 03:11:24 2018,,,49.99,39.99,,fundoo,base,be,42344,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,73649,Wed Nov  7 03:11:24 2018,,,19.99,14.99,,fundoo,base,be,67953,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,67949,Wed Nov  7 03:11:24 2018,,,12.99,7.99,,fundoo,base,be,27879,Wed Nov  7 03:11:24 2018,,,29.99,,,,fundoo,base,be,62826,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,22944,Wed Nov  7 03:11:24 2018,,,159.99,,,,fundoo,base,be,36423,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,60369,Wed Nov  7 03:11:24 2018,,,99.99,,,,fundoo,base,be,22945,Wed Nov  7 03:11:24 2018,,,269.99,,,,fundoo,base,be,27925,Wed Nov  7 03:11:24 2018,,,17.99,,,,fundoo,base,be,62520,Wed Nov  7 03:11:24 2018,,,49.99,,,,fundoo,base,be,36106,Wed Nov  7 03:11:24 2018,,,59.99,41.99,,fundoo,base,be,42345,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,27926,Wed Nov  7 03:11:24 2018,,,18.99,,,,fundoo,base,be,42992,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,36952,Wed Nov  7 03:11:24 2018,,,34.99,,,,fundoo,base,be,23055,Wed Nov  7 03:11:24 2018,,,14.99,,,,fundoo,base,be,36958,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,42484,Wed Nov  7 03:11:24 2018,,,69.99,,,,fundoo,base,be,24719,Wed Nov  7 03:11:24 2018,,,32.99,,,,fundoo,base,be,60781,Wed Nov  7 03:11:24 2018,,,59.99,,,,fundoo,base,be,35892,Wed Nov  7 03:11:24 2018,,,24.99,12.5,,fundoo,base,be,42346,Wed Nov  7 03:11:24 2018,,,39.99,12.0,,fundoo,base,be,33769,Wed Nov  7 03:11:24 2018,,,29.99,,,
fundoo,base,be,42565,Wed Nov  7 03:11:30 2018,['0887961227116'],"['Thuis', 'Speelgoedvoertuigen']",3.99,,,
fundoo,base,be,37281,Wed Nov  7 03:11:31 2018,['4005556006687'],"['Thuis', 'Tiptoi']",19.99,,,
fundoo,base,be,32458,Wed Nov  7 03:11:30 2018,['5702015597890'],"['Thuis', 'Baby & peuter', '12 maanden', 'Duplo']",9.99,,,
fundoo,base,be,57384,Wed Nov  7 03:11:32 2018,['8435333886687'],['Thuis'],12.99,,,
fundoo,base,be,44184,Wed Nov  7 03:11:33 2018,['0035051541387'],"['Thuis', 'Speelfiguren', 'Speelfiguren Meisjes', 'lalaloopsy']",19.99,,,
fundoo,base,be,35995,Wed Nov  7 03:11:33 2018,['0744476170385'],['Thuis'],59.99,49.99,
fundoo,base,be,26471,Wed Nov  7 03:11:34 2018,['5414635011686'],"['Thuis', 'Kinderfeest', 'Feestartikelen', 'Confetti']",6.99,,,
fundoo,base,be,19297,Wed Nov  7 03:11:35 2018,['4006333032011'],"['Thuis', 'Speelgoedvoertuigen', ""Auto's & Moto's""]",25.99,,,
fundoo,base,be,25531,Wed Nov  7 03:11:37 2018,['5420023174734'],['Thuis'],19.99,,,
fundoo,base,be,8811,Wed Nov  7 03:11:37 2018,['5414057470559'],['Thuis'],29.99,,,
fundoo,base,be,36548,Wed Nov  7 03:11:37 2018,['3613371959630'],['Thuis'],11.95,8.37,
fundoo,base,be,34770,Wed Nov  7 03:11:38 2018,['8714572084017'],"['Thuis', 'Kinderfeest', 'Kleuren', 'Blauw']",2.99,,,
fundoo,base,be,62160,Wed Nov  7 03:11:38 2018,['8715347724459'],"['Thuis', 'Buitenspeelgoed', 'Fietsjes', 'Kinderfietsen']",379.99,,,
fundoo,base,be,50862,Wed Nov  7 03:11:38 2018,['6911400352108'],['Thuis'],29.99,,,
fundoo,base,be,31931,Wed Nov  7 03:11:38 2018,['8718533882032'],['Thuis'],5.99,4.19,
fundoo,base,be,37670,Wed Nov  7 03:11:39 2018,['8712626047292'],['Thuis'],7.99,,,
fundoo,base,be,68699,Wed Nov  7 03:11:39 2018,['5412025077533'],"['Thuis', 'Tuin', 'Carports']",2079.0,,,
fundoo,base,be,64593,Wed Nov  7 03:11:40 2018,['8717285134437'],['Thuis'],29.99,24.99,
fundoo,base,be,62627,Wed Nov  7 03:11:40 2018,['8714627356793'],['Thuis'],4.5,,,
fundoo,base,be,46621,Wed Nov  7 03:11:40 2018,['5414240803553'],"['Thuis', 'Baby & peuter', 'Baby kleding', 'Baby T-Shirt']",21.99,15.39,
fundoo,base,be,38616,Wed Nov  7 03:11:43 2018,['8718532388948'],['Thuis'],26.99,18.89,
fundoo,base,be,23518,Wed Nov  7 03:11:44 2018,['8712364307801'],"['Thuis', 'Verkleden', 'Kinderen', 'Muziek en dans']",15.99,,,
fundoo,base,be,62204,Wed Nov  7 03:11:45 2018,['8715347812484'],"['Thuis', 'Buitenspeelgoed', 'Fietsjes', 'Kinderfietsen']",109.99,,,
fundoo,base,be,42535,Wed Nov  7 03:11:46 2018,['5702015869720'],"['Thuis', 'LEGO', 'LEGO Technic']",79.99,54.99,
fundoo,base,be,34530,Wed Nov  7 03:11:47 2018,['5010994945510'],"['Thuis', 'Frozen', 'Frozen poppen']",39.99,,,
fundoo,base,be,9097,Wed Nov  7 03:11:47 2018,['5425011481429'],"['Thuis', 'Baby & peuter', 'Baby op stap', 'Draagdoeken']",59.99,,,
fundoo,base,be,37913,Wed Nov  7 03:11:46 2018,['8712364143218'],['Thuis'],45.99,,,
fundoo,base,be,68417,Wed Nov  7 03:11:47 2018,['4006381476836'],['Thuis'],7.99,,,
fundoo,base,be,27641,Wed Nov  7 03:11:49 2018,['0013051515164'],"['Thuis', 'Speelfiguren', 'Speelfiguren Jongens', 'minions']",4.99,,,
fundoo,base,be,64977,Wed Nov  7 03:11:50 2018,['4008789094308'],['Thuis'],29.99,,,
fundoo,base,be,2216,Wed Nov  7 03:11:50 2018,['0078257286843'],['Thuis'],119.99,,,
fundoo,base,be,66813,Wed Nov  7 03:11:50 2018,['8718734654148'],['Thuis'],59.99,,,
fundoo,base,be,24837,Wed Nov  7 03:11:50 2018,['5420023170149'],"['Thuis', 'Speeltoestellen', 'Schommels']",11.99,,,
fundoo,base,be,46883,Wed Nov  7 03:11:52 2018,['5420047134219'],['Thuis'],17.99,12.59,
fundoo,base,be,69259,Wed Nov  7 03:11:52 2018,['5060231633007'],['Thuis'],3.99,,,
fundoo,base,be,1841,Wed Nov  7 03:11:53 2018,,,40.95,,,
fundoo,base,be,17982,Wed Nov  7 03:11:53 2018,['09789022570975'],['Thuis'],12.5,,,
fundoo,base,be,46672,Wed Nov  7 03:11:54 2018,['5414240803478'],['Thuis'],16.99,11.89,
fundoo,base,be,68513,Wed Nov  7 03:11:53 2018,['0008421820016'],['Thuis'],16.99,,,
fundoo,base,be,24150,Wed Nov  7 03:11:56 2018,['5414375144958'],"['Thuis', 'Baby & peuter', 'Baby eet en drink', 'Kinderstoelen']",49.99,,,
fundoo,base,be,39218,Wed Nov  7 03:11:56 2018,['8712051211688'],"['Thuis', 'Buitenspeelgoed', 'Fietsjes', 'Loopfietsen En Driewielers', 'Loopwagen']",79.99,,,
fundoo,base,be,64235,Wed Nov  7 03:11:57 2018,['4010070354503'],['Thuis'],14.95,,,
fundoo,base,be,57184,Wed Nov  7 03:11:57 2018,['3417765075056'],"['Thuis', 'Foto & Video']",69.99,,,
fundoo,base,be,65975,Wed Nov  7 03:11:57 2018,['8005125668632'],"['Thuis', 'Gezelschapsspellen']",5.99,,,
fundoo,base,be,70949,Wed Nov  7 03:11:57 2018,['5055277031719'],['Thuis'],29.99,,,
fundoo,base,be,10077,Wed Nov  7 03:11:58 2018,['5420023132758'],['Thuis'],1.99,,,
fundoo,base,be,57602,Wed Nov  7 03:11:59 2018,['4007817104583'],['Thuis'],0.99,,,
fundoo,base,be,34336,Wed Nov  7 03:12:01 2018,['5415225754037'],['Thuis'],8.99,,,
fundoo,base,be,62238,Wed Nov  7 03:12:02 2018,['5702016100600'],"['Thuis', 'LEGO', 'LEGO Elves']",14.99,,,
fundoo,base,be,19546,Wed Nov  7 03:12:03 2018,['8711269909240'],['Thuis'],4.99,,,
fundoo,base,be,59279,Wed Nov  7 03:12:03 2018,['8056379027478'],"['Thuis', 'Verkleden', 'Accessoires', 'Maskers']",14.99,,,
fundoo,base,be,36995,Wed Nov  7 03:12:04 2018,['8712364745016'],['Thuis'],5.99,,,
fundoo,base,be,47986,Wed Nov  7 03:12:05 2018,['8005125267361'],"['Thuis', 'Kinderpuzzels']",14.99,,,
fundoo,base,be,18672,Wed Nov  7 03:12:05 2018,['5410574345967'],['Thuis'],3.0,,,
fundoo,base,be,48286,Wed Nov  7 03:12:06 2018,['3613373013002'],['Thuis'],12.99,,,
fundoo,base,be,52354,Wed Nov  7 03:12:08 2018,['6941057402321'],['Thuis'],9.99,,,
fundoo,base,be,51802,Wed Nov  7 03:12:08 2018,['4005556174119'],['Thuis'],68.99,,,
fundoo,base,be,42834,Wed Nov  7 03:12:09 2018,['4008789090812'],['Thuis'],10.99,,,
fundoo,base,be,68615,Wed Nov  7 03:12:10 2018,['5412831413228'],['Thuis'],6.99,,,
fundoo,base,be,1455,Wed Nov  7 03:12:10 2018,['5413050092461'],['Thuis'],11.95,,,
fundoo,base,be,73683,Wed Nov  7 03:12:12 2018,['09789403207278'],['Thuis'],6.99,,,
fundoo,base,be,7502,Wed Nov  7 03:12:12 2018,['5050868007210'],"['Thuis', 'Speelgoedvoertuigen', 'Garages']",39.99,,,
fundoo,base,be,27644,Wed Nov  7 03:12:12 2018,['0013051515133'],"['Thuis', 'Speelfiguren', 'Speelfiguren Jongens', 'minions']",5.99,,,
fundoo,base,be,63967,Wed Nov  7 03:12:15 2018,['0610934211955'],['Thuis'],55.0,,,
fundoo,base,be,12547,Wed Nov  7 03:12:15 2018,['8005125664573'],"['Thuis', 'Kinderspellen', 'Kind basis']",2.99,,,
fundoo,base,be,46635,Wed Nov  7 03:12:15 2018,['5414240803591'],"['Thuis', 'Baby & peuter', 'Baby kleding', 'Baby T-Shirt']",21.99,15.39,
fundoo,base,be,73415,Wed Nov  7 03:12:16 2018,['4010070389598'],['Thuis'],24.95,,,
fundoo,base,be,6509,Wed Nov  7 03:12:17 2018,['5414841629361'],['Thuis'],4.5,,,
fundoo,base,be,42672,Wed Nov  7 03:12:17 2018,['8410964190600'],"['Thuis', 'Buitenspeelgoed', 'Actie speelgoed', 'Spider-Man']",39.99,,,
fundoo,base,be,58734,Wed Nov  7 03:12:18 2018,['5051888229095'],['Thuis'],39.99,,,
fundoo,base,be,46665,Wed Nov  7 03:12:18 2018,['5414240805595'],['Thuis'],18.99,13.29,
fundoo,base,be,34828,Wed Nov  7 03:12:18 2018,['8717329306455'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Babyslaapzakken']",10.0,,,
fundoo,base,be,31441,Wed Nov  7 03:12:19 2018,['5400264962871'],"['Thuis', 'Baby & peuter', 'Baby Slaapt', 'Bedtextiel']",49.99,,,
fundoo,base,be,67103,Wed Nov  7 03:12:20 2018,['4005556125234'],"['Thuis', '3D Puzzels']",49.99,,,
fundoo,base,be,18934,Wed Nov  7 03:12:20 2018,['3558380025009'],['Thuis'],19.99,,,
fundoo,base,be,27056,Wed Nov  7 03:12:20 2018,['5201184815601'],"['Thuis', 'Cars']",2.99,,,
fundoo,base,be,58688,Wed Nov  7 03:12:22 2018,['3512899119130'],['Thuis'],9.99,,,
